"Plot Title: RLCP HOBO U20L_01"
"#","Date Time, GMT+00:00","Abs Pres, mbar (LGR S/N: 21571440, SEN S/N: 21571440)","Temp, °C (LGR S/N: 21571440, SEN S/N: 21571440)","Pressure Barom., kPa (LGR S/N: )","Sensor Depth, meters (LGR S/N: 21571440)","Coupler Detached (LGR S/N: 21571440)","Coupler Attached (LGR S/N: 21571440)","Stopped (LGR S/N: 21571440)","End Of File (LGR S/N: 21571440)"
1,08/06/23 12:00:00 PM,1050.9,14.613,101.010,0.417,Logged,,,
2,08/06/23 01:00:00 PM,1051.0,14.900,101.050,0.413,,,,
3,08/06/23 02:00:00 PM,1051.4,15.473,101.060,0.417,,,,
4,08/06/23 03:00:00 PM,1051.7,15.473,101.100,0.415,,,,
5,08/06/23 04:00:00 PM,1051.5,15.473,101.150,0.409,,,,
6,08/06/23 05:00:00 PM,1052.3,15.282,101.150,0.417,,,,
7,08/06/23 06:00:00 PM,1052.6,15.091,101.220,0.412,,,,
8,08/06/23 07:00:00 PM,1052.8,14.900,101.200,0.417,,,,
9,08/06/23 08:00:00 PM,1053.0,14.613,101.340,0.404,,,,
10,08/06/23 09:00:00 PM,1052.9,14.230,101.350,0.403,,,,
11,08/06/23 10:00:00 PM,1052.8,13.846,101.370,0.399,,,,
12,08/06/23 11:00:00 PM,1052.3,13.461,101.390,0.392,,,,
13,08/07/23 12:00:00 AM,1052.3,13.173,101.370,0.394,,,,
14,08/07/23 01:00:00 AM,1051.8,12.980,101.380,0.388,,,,
15,08/07/23 02:00:00 AM,1051.8,12.787,101.370,0.389,,,,
16,08/07/23 03:00:00 AM,1051.5,12.690,101.370,0.386,,,,
17,08/07/23 04:00:00 AM,1051.2,12.594,101.390,0.381,,,,
18,08/07/23 05:00:00 AM,1051.7,12.497,101.380,0.386,,,,
19,08/07/23 06:00:00 AM,1051.5,12.497,101.410,0.381,,,,
20,08/07/23 07:00:00 AM,1051.4,12.594,101.390,0.383,,,,
21,08/07/23 08:00:00 AM,1051.6,12.787,101.380,0.386,,,,
22,08/07/23 09:00:00 AM,1051.5,12.980,101.400,0.383,,,,
23,08/07/23 10:00:00 AM,1051.5,13.076,101.400,0.383,,,,
24,08/07/23 11:00:00 AM,1051.3,13.173,101.380,0.382,,,,
25,08/07/23 12:00:00 PM,1050.7,13.269,101.360,0.379,,,,
26,08/07/23 01:00:00 PM,1050.1,13.461,101.320,0.377,,,,
27,08/07/23 02:00:00 PM,1050.0,13.654,101.300,0.378,,,,
28,08/07/23 03:00:00 PM,1049.5,13.942,101.280,0.375,,,,
29,08/07/23 04:00:00 PM,1049.2,13.942,101.270,0.373,,,,
30,08/07/23 05:00:00 PM,1048.5,14.038,101.230,0.370,,,,
31,08/07/23 06:00:00 PM,1048.7,14.038,101.180,0.376,,,,
32,08/07/23 07:00:00 PM,1048.5,14.038,101.180,0.375,,,,
33,08/07/23 08:00:00 PM,1049.2,14.038,101.180,0.382,,,,
34,08/07/23 09:00:00 PM,1050.0,14.134,101.160,0.392,,,,
35,08/07/23 10:00:00 PM,1049.8,14.517,101.180,0.387,,,,
36,08/07/23 11:00:00 PM,1049.5,14.517,101.160,0.387,,,,
37,08/08/23 12:00:00 AM,1049.0,14.325,101.170,0.381,,,,
38,08/08/23 01:00:00 AM,1048.3,14.038,101.150,0.376,,,,
39,08/08/23 02:00:00 AM,1047.8,13.654,101.100,0.376,,,,
40,08/08/23 03:00:00 AM,1047.2,13.365,101.080,0.372,,,,
41,08/08/23 04:00:00 AM,1046.9,13.173,101.050,0.372,,,,
42,08/08/23 05:00:00 AM,1047.1,13.076,101.040,0.374,,,,
43,08/08/23 06:00:00 AM,1046.9,13.076,101.060,0.371,,,,
44,08/08/23 07:00:00 AM,1046.5,13.076,101.040,0.369,,,,
45,08/08/23 08:00:00 AM,1046.5,13.173,101.010,0.372,,,,
46,08/08/23 09:00:00 AM,1046.2,13.173,101.000,0.369,,,,
47,08/08/23 10:00:00 AM,1046.4,13.269,100.970,0.374,,,,
48,08/08/23 11:00:00 AM,1046.2,13.365,100.950,0.374,,,,
49,08/08/23 12:00:00 PM,1046.2,13.461,100.910,0.379,,,,
50,08/08/23 01:00:00 PM,1046.0,13.558,100.910,0.377,,,,
51,08/08/23 02:00:00 PM,1046.0,13.558,100.910,0.377,,,,
52,08/08/23 03:00:00 PM,1045.7,13.654,100.920,0.372,,,,
53,08/08/23 04:00:00 PM,1045.1,13.654,100.890,0.370,,,,
54,08/08/23 05:00:00 PM,1044.7,13.654,100.850,0.370,,,,
55,08/08/23 06:00:00 PM,1043.8,13.750,100.840,0.362,,,,
56,08/08/23 07:00:00 PM,1043.8,13.750,100.750,0.371,,,,
57,08/08/23 08:00:00 PM,1043.8,13.846,100.810,0.365,,,,
58,08/08/23 09:00:00 PM,1044.1,13.846,100.800,0.369,,,,
59,08/08/23 10:00:00 PM,1044.0,13.846,100.840,0.364,,,,
60,08/08/23 11:00:00 PM,1044.3,13.942,100.840,0.367,,,,
61,08/09/23 12:00:00 AM,1044.6,13.942,100.880,0.365,,,,
62,08/09/23 01:00:00 AM,1046.3,13.942,100.900,0.381,,,,
63,08/09/23 02:00:00 AM,1046.6,13.750,100.930,0.381,,,,
64,08/09/23 03:00:00 AM,1046.7,13.654,100.990,0.375,,,,
65,08/09/23 04:00:00 AM,1047.2,13.461,101.000,0.380,,,,
66,08/09/23 05:00:00 AM,1047.2,13.269,101.070,0.373,,,,
67,08/09/23 06:00:00 AM,1047.7,13.173,101.110,0.374,,,,
68,08/09/23 07:00:00 AM,1049.0,13.173,101.150,0.383,,,,
69,08/09/23 08:00:00 AM,1050.1,13.269,101.170,0.391,,,,
70,08/09/23 09:00:00 AM,1050.0,13.365,101.230,0.385,,,,
71,08/09/23 10:00:00 AM,1050.4,13.365,101.250,0.387,,,,
72,08/09/23 11:00:00 AM,1050.6,13.461,101.290,0.384,,,,
73,08/09/23 12:00:00 PM,1050.2,13.558,101.320,0.378,,,,
74,08/09/23 01:00:00 PM,1050.5,13.750,101.320,0.381,,,,
75,08/09/23 02:00:00 PM,1050.5,13.942,101.320,0.381,,,,
76,08/09/23 03:00:00 PM,1050.4,14.421,101.330,0.379,,,,
77,08/09/23 04:00:00 PM,1050.4,14.613,101.330,0.379,,,,
78,08/09/23 05:00:00 PM,1050.2,14.517,101.310,0.379,,,,
79,08/09/23 06:00:00 PM,1050.0,14.421,101.310,0.377,,,,
80,08/09/23 07:00:00 PM,1050.3,14.421,101.320,0.379,,,,
81,08/09/23 08:00:00 PM,1050.6,14.421,101.380,0.376,,,,
82,08/09/23 09:00:00 PM,1050.6,14.421,101.430,0.371,,,,
83,08/09/23 10:00:00 PM,1050.8,14.517,101.460,0.370,,,,
84,08/09/23 11:00:00 PM,1051.1,14.517,101.460,0.372,,,,
85,08/10/23 12:00:00 AM,1052.1,14.517,101.500,0.379,,,,
86,08/10/23 01:00:00 AM,1052.0,14.517,101.510,0.377,,,,
87,08/10/23 02:00:00 AM,1051.8,14.613,101.490,0.377,,,,
88,08/10/23 03:00:00 AM,1051.8,14.709,101.510,0.374,,,,
89,08/10/23 04:00:00 AM,1051.6,14.709,101.510,0.372,,,,
90,08/10/23 05:00:00 AM,1051.5,14.517,101.470,0.376,,,,
91,08/10/23 06:00:00 AM,1051.3,14.421,101.510,0.369,,,,
92,08/10/23 07:00:00 AM,1051.4,14.421,101.490,0.373,,,,
93,08/10/23 08:00:00 AM,1051.4,14.421,101.480,0.374,,,,
94,08/10/23 09:00:00 AM,1051.1,14.421,101.480,0.370,,,,
95,08/10/23 10:00:00 AM,1050.9,14.421,101.470,0.369,,,,
96,08/10/23 11:00:00 AM,1050.4,14.421,101.410,0.371,,,,
97,08/10/23 12:00:00 PM,1050.6,14.709,101.400,0.374,,,,
98,08/10/23 01:00:00 PM,1050.8,14.804,101.400,0.376,,,,
99,08/10/23 02:00:00 PM,1050.5,15.091,101.350,0.378,,,,
100,08/10/23 03:00:00 PM,1050.2,15.473,101.300,0.380,,,,
101,08/10/23 04:00:00 PM,1050.0,15.569,101.270,0.381,,,,
102,08/10/23 05:00:00 PM,1049.7,15.473,101.260,0.379,,,,
103,08/10/23 06:00:00 PM,1049.7,15.473,101.270,0.378,,,,
104,08/10/23 07:00:00 PM,1049.4,15.378,101.270,0.375,,,,
105,08/10/23 08:00:00 PM,1049.5,15.378,101.310,0.372,,,,
106,08/10/23 09:00:00 PM,1049.5,15.378,101.330,0.370,,,,
107,08/10/23 10:00:00 PM,1049.3,15.378,101.360,0.364,,,,
108,08/10/23 11:00:00 PM,1049.1,15.378,101.360,0.362,,,,
109,08/11/23 12:00:00 AM,1048.7,15.378,101.310,0.364,,,,
110,08/11/23 01:00:00 AM,1048.1,15.282,101.310,0.357,,,,
111,08/11/23 02:00:00 AM,1047.8,15.378,101.280,0.357,,,,
112,08/11/23 03:00:00 AM,1047.6,15.378,101.230,0.360,,,,
113,08/11/23 04:00:00 AM,1047.1,15.378,101.210,0.358,,,,
114,08/11/23 05:00:00 AM,1048.1,15.378,101.180,0.371,,,,
115,08/11/23 06:00:00 AM,1048.4,15.378,101.200,0.372,,,,
116,08/11/23 07:00:00 AM,1048.7,15.378,101.200,0.375,,,,
117,08/11/23 08:00:00 AM,1048.6,15.378,101.250,0.369,,,,
118,08/11/23 09:00:00 AM,1048.6,15.473,101.240,0.370,,,,
119,08/11/23 10:00:00 AM,1048.5,15.473,101.220,0.371,,,,
120,08/11/23 11:00:00 AM,1048.3,15.473,101.210,0.369,,,,
121,08/11/23 12:00:00 PM,1048.2,15.569,101.180,0.371,,,,
122,08/11/23 01:00:00 PM,1047.9,15.760,101.180,0.369,,,,
123,08/11/23 02:00:00 PM,1047.6,15.855,101.180,0.365,,,,
124,08/11/23 03:00:00 PM,1048.0,15.951,101.120,0.376,,,,
125,08/11/23 04:00:00 PM,1047.6,16.046,101.130,0.371,,,,
126,08/11/23 05:00:00 PM,1047.2,16.046,101.060,0.374,,,,
127,08/11/23 06:00:00 PM,1046.9,16.046,101.010,0.376,,,,
128,08/11/23 07:00:00 PM,1046.9,16.046,101.030,0.374,,,,
129,08/11/23 08:00:00 PM,1047.0,15.951,101.050,0.373,,,,
130,08/11/23 09:00:00 PM,1047.0,16.046,101.070,0.371,,,,
131,08/11/23 10:00:00 PM,1046.7,15.951,101.090,0.365,,,,
132,08/11/23 11:00:00 PM,1046.6,16.046,101.090,0.364,,,,
133,08/12/23 12:00:00 AM,1046.0,15.951,101.070,0.361,,,,
134,08/12/23 01:00:00 AM,1045.7,16.046,101.050,0.359,,,,
135,08/12/23 02:00:00 AM,1045.5,16.046,101.020,0.360,,,,
136,08/12/23 03:00:00 AM,1044.8,16.046,100.980,0.358,,,,
137,08/12/23 04:00:00 AM,1044.7,16.046,100.940,0.361,,,,
138,08/12/23 05:00:00 AM,1044.5,16.141,100.940,0.358,,,,
139,08/12/23 06:00:00 AM,1044.4,16.046,100.920,0.359,,,,
140,08/12/23 07:00:00 AM,1044.3,16.046,100.920,0.358,,,,
141,08/12/23 08:00:00 AM,1044.0,15.951,100.920,0.355,,,,
142,08/12/23 09:00:00 AM,1043.8,15.951,100.900,0.355,,,,
143,08/12/23 10:00:00 AM,1044.4,16.046,100.890,0.362,,,,
144,08/12/23 11:00:00 AM,1044.3,16.046,100.860,0.364,,,,
145,08/12/23 12:00:00 PM,1044.3,16.046,100.820,0.368,,,,
146,08/12/23 01:00:00 PM,1043.7,16.141,100.830,0.362,,,,
147,08/12/23 02:00:00 PM,1043.5,16.237,100.760,0.366,,,,
148,08/12/23 03:00:00 PM,1043.5,16.523,100.730,0.370,,,,
149,08/12/23 04:00:00 PM,1043.7,16.523,100.740,0.370,,,,
150,08/12/23 05:00:00 PM,1044.0,16.523,100.720,0.376,,,,
151,08/12/23 06:00:00 PM,1044.1,16.523,100.740,0.375,,,,
152,08/12/23 07:00:00 PM,1044.5,16.427,100.740,0.379,,,,
153,08/12/23 08:00:00 PM,1044.7,16.427,100.830,0.372,,,,
154,08/12/23 09:00:00 PM,1044.9,16.427,100.870,0.369,,,,
155,08/12/23 10:00:00 PM,1045.0,16.427,100.880,0.369,,,,
156,08/12/23 11:00:00 PM,1045.1,16.427,100.890,0.369,,,,
157,08/13/23 12:00:00 AM,1044.7,16.427,100.910,0.363,,,,
158,08/13/23 01:00:00 AM,1045.0,16.332,100.890,0.369,,,,
159,08/13/23 02:00:00 AM,1044.4,16.332,100.930,0.359,,,,
160,08/13/23 03:00:00 AM,1044.3,16.523,100.880,0.362,,,,
161,08/13/23 04:00:00 AM,1044.1,16.332,100.850,0.364,,,,
162,08/13/23 05:00:00 AM,1043.9,16.237,100.860,0.361,,,,
163,08/13/23 06:00:00 AM,1043.9,16.141,100.850,0.362,,,,
164,08/13/23 07:00:00 AM,1043.7,16.046,100.870,0.358,,,,
165,08/13/23 08:00:00 AM,1043.5,16.141,100.880,0.354,,,,
166,08/13/23 09:00:00 AM,1043.4,16.141,100.840,0.357,,,,
167,08/13/23 10:00:00 AM,1044.2,16.141,100.830,0.366,,,,
168,08/13/23 11:00:00 AM,1044.0,16.141,100.790,0.369,,,,
169,08/13/23 12:00:00 PM,1043.8,16.141,100.780,0.368,,,,
170,08/13/23 01:00:00 PM,1043.7,16.332,100.770,0.367,,,,
171,08/13/23 02:00:00 PM,1043.9,16.427,100.710,0.376,,,,
172,08/13/23 03:00:00 PM,1043.7,16.618,100.750,0.370,,,,
173,08/13/23 04:00:00 PM,1044.0,16.618,100.750,0.372,,,,
174,08/13/23 05:00:00 PM,1044.0,16.618,100.770,0.370,,,,
175,08/13/23 06:00:00 PM,1044.1,16.523,100.740,0.375,,,,
176,08/13/23 07:00:00 PM,1044.4,16.523,100.770,0.375,,,,
177,08/13/23 08:00:00 PM,1044.5,16.523,100.790,0.374,,,,
178,08/13/23 09:00:00 PM,1044.7,16.523,100.850,0.370,,,,
179,08/13/23 10:00:00 PM,1044.7,16.523,100.860,0.369,,,,
180,08/13/23 11:00:00 PM,1044.8,16.523,100.870,0.369,,,,
181,08/14/23 12:00:00 AM,1044.1,16.523,100.880,0.360,,,,
182,08/14/23 01:00:00 AM,1043.7,16.523,100.810,0.363,,,,
183,08/14/23 02:00:00 AM,1043.3,16.523,100.790,0.362,,,,
184,08/14/23 03:00:00 AM,1042.8,16.427,100.740,0.362,,,,
185,08/14/23 04:00:00 AM,1042.8,16.427,100.720,0.364,,,,
186,08/14/23 05:00:00 AM,1042.4,16.332,100.710,0.360,,,,
187,08/14/23 06:00:00 AM,1041.7,16.237,100.670,0.357,,,,
188,08/14/23 07:00:00 AM,1041.4,16.141,100.640,0.357,,,,
189,08/14/23 08:00:00 AM,1041.4,16.141,100.580,0.363,,,,
190,08/14/23 09:00:00 AM,1041.1,16.141,100.590,0.360,,,,
191,08/14/23 10:00:00 AM,1040.7,16.237,100.590,0.355,,,,
192,08/14/23 11:00:00 AM,1041.4,16.237,100.520,0.370,,,,
193,08/14/23 12:00:00 PM,1041.1,16.332,100.470,0.372,,,,
194,08/14/23 01:00:00 PM,1040.8,16.332,100.430,0.372,,,,
195,08/14/23 02:00:00 PM,1040.9,16.427,100.420,0.374,,,,
196,08/14/23 03:00:00 PM,1040.7,16.427,100.420,0.373,,,,
197,08/14/23 04:00:00 PM,1041.3,16.523,100.410,0.380,,,,
198,08/14/23 05:00:00 PM,1041.3,16.427,100.430,0.378,,,,
199,08/14/23 06:00:00 PM,1041.4,16.427,100.440,0.378,,,,
200,08/14/23 07:00:00 PM,1041.8,16.427,100.470,0.379,,,,
201,08/14/23 08:00:00 PM,1042.5,16.427,100.550,0.378,,,,
202,08/14/23 09:00:00 PM,1042.7,16.427,100.600,0.375,,,,
203,08/14/23 10:00:00 PM,1043.2,16.427,100.630,0.377,,,,
204,08/14/23 11:00:00 PM,1043.2,16.427,100.670,0.373,,,,
205,08/15/23 12:00:00 AM,1043.2,16.427,100.700,0.370,,,,
206,08/15/23 01:00:00 AM,1043.5,16.523,100.710,0.372,,,,
207,08/15/23 02:00:00 AM,1044.7,16.427,100.710,0.383,,,,
208,08/15/23 03:00:00 AM,1044.8,16.141,100.730,0.383,,,,
209,08/15/23 04:00:00 AM,1044.8,15.855,100.740,0.381,,,,
210,08/15/23 05:00:00 AM,1045.0,15.569,100.760,0.382,,,,
211,08/15/23 06:00:00 AM,1045.9,15.378,100.840,0.383,,,,
212,08/15/23 07:00:00 AM,1046.5,15.378,100.920,0.380,,,,
213,08/15/23 08:00:00 AM,1046.6,15.378,100.960,0.378,,,,
214,08/15/23 09:00:00 AM,1046.7,15.378,100.990,0.376,,,,
215,08/15/23 10:00:00 AM,1046.8,15.473,101.030,0.372,,,,
216,08/15/23 11:00:00 AM,1046.9,15.473,101.010,0.376,,,,
217,08/15/23 12:00:00 PM,1047.1,15.569,101.040,0.375,,,,
218,08/15/23 01:00:00 PM,1047.2,15.664,101.030,0.377,,,,
219,08/15/23 02:00:00 PM,1047.4,15.855,101.040,0.377,,,,
220,08/15/23 03:00:00 PM,1047.5,16.237,101.070,0.376,,,,
221,08/15/23 04:00:00 PM,1048.6,16.237,101.080,0.386,,,,
222,08/15/23 05:00:00 PM,1048.9,16.237,101.160,0.381,,,,
223,08/15/23 06:00:00 PM,1048.9,16.237,101.170,0.380,,,,
224,08/15/23 07:00:00 PM,1049.0,16.141,101.230,0.375,,,,
225,08/15/23 08:00:00 PM,1049.6,16.141,101.290,0.374,,,,
226,08/15/23 09:00:00 PM,1050.0,16.237,101.340,0.374,,,,
227,08/15/23 10:00:00 PM,1050.2,16.237,101.370,0.373,,,,
228,08/15/23 11:00:00 PM,1050.5,16.237,101.400,0.373,,,,
229,08/16/23 12:00:00 AM,1050.9,16.237,101.450,0.371,,,,
230,08/16/23 01:00:00 AM,1050.5,16.237,101.470,0.366,,,,
231,08/16/23 02:00:00 AM,1050.6,16.046,101.460,0.367,,,,
232,08/16/23 03:00:00 AM,1050.6,15.760,101.490,0.365,,,,
233,08/16/23 04:00:00 AM,1050.8,15.473,101.500,0.365,,,,
234,08/16/23 05:00:00 AM,1050.9,15.187,101.530,0.364,,,,
235,08/16/23 06:00:00 AM,1051.0,14.900,101.560,0.361,,,,
236,08/16/23 07:00:00 AM,1051.0,14.804,101.580,0.359,,,,
237,08/16/23 08:00:00 AM,1051.2,14.900,101.610,0.358,,,,
238,08/16/23 09:00:00 AM,1051.1,14.996,101.620,0.356,,,,
239,08/16/23 10:00:00 AM,1050.9,14.996,101.590,0.357,,,,
240,08/16/23 11:00:00 AM,1050.5,15.091,101.590,0.354,,,,
241,08/16/23 12:00:00 PM,1050.4,15.187,101.560,0.355,,,,
242,08/16/23 01:00:00 PM,1050.1,15.282,101.560,0.352,,,,
243,08/16/23 02:00:00 PM,1050.1,15.473,101.540,0.355,,,,
244,08/16/23 03:00:00 PM,1050.8,15.760,101.550,0.361,,,,
245,08/16/23 04:00:00 PM,1051.1,15.855,101.540,0.365,,,,
246,08/16/23 05:00:00 PM,1051.2,15.951,101.530,0.367,,,,
247,08/16/23 06:00:00 PM,1051.2,15.855,101.580,0.362,,,,
248,08/16/23 07:00:00 PM,1051.9,15.855,101.590,0.368,,,,
249,08/16/23 08:00:00 PM,1053.0,15.855,101.660,0.371,,,,
250,08/16/23 09:00:00 PM,1053.3,15.855,101.700,0.371,,,,
251,08/16/23 10:00:00 PM,1053.4,15.855,101.730,0.369,,,,
252,08/16/23 11:00:00 PM,1053.3,15.855,101.740,0.367,,,,
253,08/17/23 12:00:00 AM,1052.9,15.855,101.740,0.362,,,,
254,08/17/23 01:00:00 AM,1053.1,15.951,101.720,0.366,,,,
255,08/17/23 02:00:00 AM,1052.8,15.760,101.730,0.362,,,,
256,08/17/23 03:00:00 AM,1052.5,15.473,101.710,0.362,,,,
257,08/17/23 04:00:00 AM,1052.2,15.187,101.710,0.359,,,,
258,08/17/23 05:00:00 AM,1052.0,14.900,101.680,0.359,,,,
259,08/17/23 06:00:00 AM,1052.0,14.613,101.670,0.361,,,,
260,08/17/23 07:00:00 AM,1052.1,14.709,101.710,0.357,,,,
261,08/17/23 08:00:00 AM,1052.0,14.709,101.700,0.357,,,,
262,08/17/23 09:00:00 AM,1052.1,14.804,101.730,0.355,,,,
263,08/17/23 10:00:00 AM,1051.4,14.900,101.710,0.350,,,,
264,08/17/23 11:00:00 AM,1051.2,14.900,101.660,0.353,,,,
265,08/17/23 12:00:00 PM,1051.0,14.996,101.650,0.352,,,,
266,08/17/23 01:00:00 PM,1050.3,15.187,101.630,0.347,,,,
267,08/17/23 02:00:00 PM,1049.9,15.378,101.570,0.350,,,,
268,08/17/23 03:00:00 PM,1049.7,15.760,101.520,0.352,,,,
269,08/17/23 04:00:00 PM,1049.1,16.141,101.490,0.350,,,,
270,08/17/23 05:00:00 PM,1049.3,16.237,101.450,0.356,,,,
271,08/17/23 06:00:00 PM,1049.7,16.141,101.450,0.359,,,,
272,08/17/23 07:00:00 PM,1050.0,16.046,101.460,0.362,,,,
273,08/17/23 08:00:00 PM,1050.7,16.046,101.500,0.364,,,,
274,08/17/23 09:00:00 PM,1051.0,16.046,101.520,0.366,,,,
275,08/17/23 10:00:00 PM,1050.7,16.046,101.520,0.362,,,,
276,08/17/23 11:00:00 PM,1050.2,15.951,101.470,0.362,,,,
277,08/18/23 12:00:00 AM,1050.1,16.046,101.430,0.366,,,,
278,08/18/23 01:00:00 AM,1049.5,16.046,101.410,0.361,,,,
279,08/18/23 02:00:00 AM,1048.9,16.141,101.370,0.360,,,,
280,08/18/23 03:00:00 AM,1048.3,16.141,101.300,0.360,,,,
281,08/18/23 04:00:00 AM,1048.1,16.141,101.270,0.361,,,,
282,08/18/23 05:00:00 AM,1047.5,16.046,101.280,0.355,,,,
283,08/18/23 06:00:00 AM,1046.7,16.046,101.220,0.352,,,,
284,08/18/23 07:00:00 AM,1046.6,16.046,101.140,0.359,,,,
285,08/18/23 08:00:00 AM,1046.4,16.046,101.130,0.358,,,,
286,08/18/23 09:00:00 AM,1046.7,16.046,101.130,0.361,,,,
287,08/18/23 10:00:00 AM,1046.6,16.046,101.160,0.357,,,,
288,08/18/23 11:00:00 AM,1045.8,16.046,101.140,0.351,,,,
289,08/18/23 12:00:00 PM,1044.8,16.141,101.080,0.347,,,,
290,08/18/23 01:00:00 PM,1044.4,16.237,100.990,0.352,,,,
291,08/18/23 02:00:00 PM,1043.5,16.237,100.950,0.347,,,,
292,08/18/23 03:00:00 PM,1042.9,16.427,100.870,0.349,,,,
293,08/18/23 04:00:00 PM,1042.3,16.713,100.800,0.350,,,,
294,08/18/23 05:00:00 PM,1041.8,16.713,100.720,0.353,,,,
295,08/18/23 06:00:00 PM,1041.2,16.713,100.720,0.347,,,,
296,08/18/23 07:00:00 PM,1040.6,16.618,100.700,0.343,,,,
297,08/18/23 08:00:00 PM,1040.6,16.618,100.670,0.346,,,,
298,08/18/23 09:00:00 PM,1040.8,16.618,100.650,0.350,,,,
299,08/18/23 10:00:00 PM,1041.8,16.618,100.610,0.364,,,,
300,08/18/23 11:00:00 PM,1041.2,16.523,100.570,0.362,,,,
301,08/19/23 12:00:00 AM,1040.2,16.523,100.500,0.359,,,,
302,08/19/23 01:00:00 AM,1040.0,16.523,100.410,0.366,,,,
303,08/19/23 02:00:00 AM,1040.6,16.523,100.380,0.376,,,,
304,08/19/23 03:00:00 AM,1040.3,16.523,100.420,0.369,,,,
305,08/19/23 04:00:00 AM,1040.1,16.523,100.390,0.369,,,,
306,08/19/23 05:00:00 AM,1040.5,16.427,100.380,0.375,,,,
307,08/19/23 06:00:00 AM,1041.3,16.427,100.450,0.376,,,,
308,08/19/23 07:00:00 AM,1042.4,16.427,100.530,0.379,,,,
309,08/19/23 08:00:00 AM,1043.1,16.427,100.630,0.376,,,,
310,08/19/23 09:00:00 AM,1043.8,16.427,100.720,0.374,,,,
311,08/19/23 10:00:00 AM,1043.9,16.523,100.770,0.369,,,,
312,08/19/23 11:00:00 AM,1044.0,16.523,100.770,0.370,,,,
313,08/19/23 12:00:00 PM,1044.6,16.618,100.840,0.370,,,,
314,08/19/23 01:00:00 PM,1046.0,16.713,100.880,0.380,,,,
315,08/19/23 02:00:00 PM,1047.2,16.903,100.910,0.390,,,,
316,08/19/23 03:00:00 PM,1048.6,17.094,100.950,0.400,,,,
317,08/19/23 04:00:00 PM,1048.6,17.379,100.970,0.397,,,,
318,08/19/23 05:00:00 PM,1048.4,17.475,101.010,0.391,,,,
319,08/19/23 06:00:00 PM,1048.9,17.379,101.000,0.397,,,,
320,08/19/23 07:00:00 PM,1049.4,17.284,101.090,0.394,,,,
321,08/19/23 08:00:00 PM,1050.2,17.284,101.210,0.389,,,,
322,08/19/23 09:00:00 PM,1050.7,17.284,101.310,0.384,,,,
323,08/19/23 10:00:00 PM,1051.5,17.379,101.370,0.386,,,,
324,08/19/23 11:00:00 PM,1051.7,17.379,101.410,0.384,,,,
325,08/20/23 12:00:00 AM,1051.6,17.189,101.430,0.381,,,,
326,08/20/23 01:00:00 AM,1051.8,16.999,101.450,0.381,,,,
327,08/20/23 02:00:00 AM,1051.9,16.808,101.480,0.379,,,,
328,08/20/23 03:00:00 AM,1051.9,16.523,101.510,0.376,,,,
329,08/20/23 04:00:00 AM,1052.2,16.332,101.540,0.376,,,,
330,08/20/23 05:00:00 AM,1052.9,16.046,101.560,0.381,,,,
331,08/20/23 06:00:00 AM,1053.3,15.951,101.610,0.380,,,,
332,08/20/23 07:00:00 AM,1053.7,15.855,101.640,0.381,,,,
333,08/20/23 08:00:00 AM,1054.0,15.951,101.680,0.380,,,,
334,08/20/23 09:00:00 AM,1054.2,15.951,101.680,0.381,,,,
335,08/20/23 10:00:00 AM,1054.0,15.951,101.720,0.376,,,,
336,08/20/23 11:00:00 AM,1054.0,16.046,101.710,0.377,,,,
337,08/20/23 12:00:00 PM,1053.4,16.046,101.730,0.368,,,,
338,08/20/23 01:00:00 PM,1053.2,16.141,101.640,0.376,,,,
339,08/20/23 02:00:00 PM,1052.9,16.332,101.630,0.374,,,,
340,08/20/23 03:00:00 PM,1052.8,16.523,101.590,0.377,,,,
341,08/20/23 04:00:00 PM,1052.4,16.618,101.630,0.369,,,,
342,08/20/23 05:00:00 PM,1052.1,16.713,101.610,0.367,,,,
343,08/20/23 06:00:00 PM,1052.4,16.713,101.590,0.373,,,,
344,08/20/23 07:00:00 PM,1052.9,16.618,101.620,0.375,,,,
345,08/20/23 08:00:00 PM,1054.1,16.618,101.670,0.382,,,,
346,08/20/23 09:00:00 PM,1054.3,16.618,101.750,0.376,,,,
347,08/20/23 10:00:00 PM,1054.5,16.618,101.790,0.373,,,,
348,08/20/23 11:00:00 PM,1054.5,16.618,101.810,0.371,,,,
349,08/21/23 12:00:00 AM,1054.3,16.618,101.810,0.370,,,,
350,08/21/23 01:00:00 AM,1054.0,16.523,101.800,0.368,,,,
351,08/21/23 02:00:00 AM,1054.1,16.332,101.790,0.369,,,,
352,08/21/23 03:00:00 AM,1054.0,16.046,101.820,0.366,,,,
353,08/21/23 04:00:00 AM,1054.2,15.760,101.820,0.367,,,,
354,08/21/23 05:00:00 AM,1054.2,15.569,101.850,0.365,,,,
355,08/21/23 06:00:00 AM,1054.3,15.378,101.860,0.364,,,,
356,08/21/23 07:00:00 AM,1054.3,15.282,101.880,0.362,,,,
357,08/21/23 08:00:00 AM,1054.2,15.282,101.880,0.361,,,,
358,08/21/23 09:00:00 AM,1054.4,15.378,101.890,0.362,,,,
359,08/21/23 10:00:00 AM,1053.9,15.378,101.890,0.358,,,,
360,08/21/23 11:00:00 AM,1053.8,15.473,101.880,0.357,,,,
361,08/21/23 12:00:00 PM,1053.4,15.760,101.840,0.358,,,,
362,08/21/23 01:00:00 PM,1052.5,15.855,101.840,0.349,,,,
