Device Name,D3 - 2592884,,,,,,,,,,,,,
Device Model,Kestrel DROP 3,,,,,,,,,,,,,
Serial Number,2592884,,,,,,,,,,,,,
FORMATTED DATE_TIME,Temperature,Relative Humidity,Station Pressure,Heat Index,Dew Point,Density Altitude,,,,,,,,
yyyy-MM-dd hh:mm:ss a,°C,%,mb,°C,°C,m,Data Type,Record name,Start time,Duration (H:M:S),Location description,Location address,Location coordinates,Notes
3/18/2023 22:00,8.3,95.5,1000.2,8.5,7.7,-66,point,,,,,,,
3/18/2023 23:00,8.6,95.7,1001.3,8.8,7.9,-67,point,,,,,,,
3/19/2023 0:00,7.5,95.9,995.4,7.6,6.8,-51,point,,,,,,,
3/19/2023 1:00,9.1,95.8,1003.8,9.4,8.5,-73,point,,,,,,,
3/19/2023 2:00,7,95.8,995.3,7.1,6.3,-70,point,,,,,,,
3/19/2023 3:00,6,95.9,991,6.2,5.4,-62,point,,,,,,,
3/19/2023 4:00,5.7,95.9,989.4,5.8,5.1,-60,point,,,,,,,
3/19/2023 5:00,5.9,96,991,6.1,5.3,-65,point,,,,,,,
3/19/2023 6:00,6.1,96,991.2,6.2,5.5,-63,point,,,,,,,
3/19/2023 7:00,6.4,96.1,993.3,6.5,5.8,-72,point,,,,,,,
3/19/2023 8:00,7.5,93.8,1008.2,7.7,6.6,-184,point,,,,,,,
3/19/2023 9:00,8.1,94.2,1006,8.3,7.3,-136,point,,,,,,,
3/19/2023 10:00,8.1,95.4,1004.6,8.2,7.4,-124,point,,,,,,,
3/19/2023 11:00,9.2,95.3,1007.8,9.5,8.5,-110,point,,,,,,,
3/19/2023 12:00,9.7,94.3,1010.6,10,8.9,-120,point,,,,,,,
3/19/2023 13:00,10.6,93.1,1010.9,10.8,9.6,-88,point,,,,,,,
3/19/2023 14:00,10.6,61.5,1010.7,9.9,3.5,-102,point,,,,,,,
3/19/2023 15:00,10.6,58,1011.2,9.7,2.7,-109,point,,,,,,,
3/19/2023 16:00,12.4,62.1,1011.3,11.5,5.3,-39,point,,,,,,,
3/19/2023 17:00,9,70.5,1012.2,8.6,4,-175,point,,,,,,,
3/19/2023 18:00,8.6,76.8,1012.9,8.3,4.7,-197,point,,,,,,,
3/19/2023 19:00,7.2,78.5,1012.5,7,3.7,-245,point,,,,,,,
3/19/2023 20:00,6.4,84.5,1013.2,6.3,4,-284,point,,,,,,,
3/19/2023 21:00,4.9,84.5,1012.9,4.8,2.5,-341,point,,,,,,,
3/19/2023 22:00,7.1,80.6,1012.7,6.9,4,-253,point,,,,,,,
3/19/2023 23:00,7.4,79.2,1012.7,7.2,4,-241,point,,,,,,,
3/20/2023 0:00,7.5,79.8,1012.6,7.4,4.3,-234,point,,,,,,,
3/20/2023 1:00,7.4,80.9,1012.2,7.2,4.3,-236,point,,,,,,,
3/20/2023 2:00,7.7,75.9,1011.7,7.5,3.7,-219,point,,,,,,,
3/20/2023 3:00,7.6,75.5,1011.4,7.3,3.5,-223,point,,,,,,,
3/20/2023 4:00,7.7,76.4,1010.9,7.4,3.8,-212,point,,,,,,,
3/20/2023 5:00,7.8,79.5,1010.9,7.7,4.5,-206,point,,,,,,,
3/20/2023 6:00,6.7,93,1010.4,6.8,5.7,-238,point,,,,,,,
3/20/2023 7:00,8,93.1,1010.5,8.2,7,-188,point,,,,,,,
3/20/2023 8:00,8.9,89.3,1010.6,9,7.2,-155,point,,,,,,,
3/20/2023 9:00,9.7,85.9,1011,9.6,7.4,-131,point,,,,,,,
3/20/2023 10:00,10.1,84.9,1010.9,10.1,7.7,-111,point,,,,,,,
3/20/2023 11:00,11.5,86.2,1010.8,11.4,9.2,-57,point,,,,,,,
3/20/2023 12:00,12.2,81.5,1010.7,12.1,9.1,-29,point,,,,,,,
3/20/2023 13:00,12.7,78.8,1010.2,12.5,9.2,-4,point,,,,,,,
3/20/2023 14:00,12.8,83.7,1010,12.7,10.1,1,point,,,,,,,
3/20/2023 15:00,13.4,75.9,1009.7,13.1,9.3,25,point,,,,,,,
3/20/2023 16:00,13.3,79.4,1009.4,13.1,9.8,25,point,,,,,,,
3/20/2023 17:00,12.1,89.9,1009.3,12.2,10.5,-14,point,,,,,,,
3/20/2023 18:00,11.7,86.7,1009.5,11.7,9.6,-35,point,,,,,,,
3/20/2023 19:00,10.7,93.7,1009.4,10.9,9.7,-67,point,,,,,,,
3/20/2023 20:00,10.6,93.9,1009.1,10.9,9.7,-70,point,,,,,,,
3/20/2023 21:00,9.9,94.1,1008.8,10.1,9,-95,point,,,,,,,
3/20/2023 22:00,9.7,95,1008.5,10,8.9,-99,point,,,,,,,
3/20/2023 23:00,9.4,95.2,1008,9.7,8.7,-104,point,,,,,,,
3/21/2023 0:00,9.4,95.4,1007.6,9.7,8.7,-102,point,,,,,,,
3/21/2023 1:00,9.2,95.5,1007.3,9.5,8.5,-106,point,,,,,,,
3/21/2023 2:00,9.3,95.6,1007.4,9.5,8.6,-104,point,,,,,,,
3/21/2023 3:00,9.4,95.7,1007,9.7,8.8,-95,point,,,,,,,
3/21/2023 4:00,9.2,95.7,1006.2,9.4,8.6,-95,point,,,,,,,
3/21/2023 5:00,8.8,95.8,1004.3,9.1,8.2,-89,point,,,,,,,
3/21/2023 6:00,8.8,96,1004.6,9,8.2,-95,point,,,,,,,
3/21/2023 7:00,8.9,95.9,1004.9,9.2,8.3,-91,point,,,,,,,
3/21/2023 8:00,9.5,96,1003.8,9.7,8.9,-58,point,,,,,,,
3/21/2023 9:00,10,96,1004,10.2,9.3,-42,point,,,,,,,
3/21/2023 10:00,12,95.6,1003,12.3,11.3,50,point,,,,,,,
3/21/2023 11:00,13.7,77.6,1002.9,13.3,9.8,107,point,,,,,,,
3/21/2023 12:00,12,79.4,1002.6,11.8,8.5,44,point,,,,,,,
3/21/2023 13:00,14,67.8,1001.7,13.2,8.1,124,point,,,,,,,
3/21/2023 14:00,14.1,67,1001.5,13.4,8.1,133,point,,,,,,,
3/21/2023 15:00,13.9,70.7,1001.2,13.2,8.7,128,point,,,,,,,
3/21/2023 16:00,13.6,70.1,1001,13,8.3,119,point,,,,,,,
3/21/2023 17:00,13,74.2,1001.1,12.5,8.5,96,point,,,,,,,
3/21/2023 18:00,12.4,76.4,1001.2,12.1,8.4,74,point,,,,,,,
3/21/2023 19:00,11.8,76.7,1000.9,11.4,7.8,51,point,,,,,,,
3/21/2023 20:00,11.2,76.2,1000.7,10.9,7.2,32,point,,,,,,,
3/21/2023 21:00,10.5,76.2,1000.7,10.2,6.5,5,point,,,,,,,
3/21/2023 22:00,10.2,78.4,999.8,9.9,6.6,1,point,,,,,,,
3/21/2023 23:00,9.6,88.5,999.1,9.6,7.8,-8,point,,,,,,,
3/22/2023 0:00,8.7,93.4,998.5,8.9,7.7,-35,point,,,,,,,
3/22/2023 1:00,8.8,94.7,998.8,8.9,8,-35,point,,,,,,,
3/22/2023 2:00,9.1,95,996,9.3,8.4,9,point,,,,,,,
3/22/2023 3:00,9.6,95.3,997.4,9.8,8.8,11,point,,,,,,,
3/22/2023 4:00,10.3,95.2,994.2,10.5,9.6,72,point,,,,,,,
3/22/2023 5:00,9.9,94.4,994.1,10.1,9,57,point,,,,,,,
3/22/2023 6:00,10.1,94.6,994,10.4,9.3,69,point,,,,,,,
3/22/2023 7:00,10.1,94.7,993.7,10.3,9.2,69,point,,,,,,,
3/22/2023 8:00,10.8,93.8,994.6,11.1,9.9,91,point,,,,,,,
3/22/2023 9:00,11.1,94,994.7,11.3,10.1,98,point,,,,,,,
3/22/2023 10:00,9.5,95.5,992.6,9.7,8.8,58,point,,,,,,,
3/22/2023 11:00,11.6,95.6,994.9,11.9,11,121,point,,,,,,,
3/22/2023 12:00,12.5,95.6,994.7,12.9,11.8,158,point,,,,,,,
3/22/2023 13:00,15.1,85.4,994.2,15.1,12.7,259,point,,,,,,,
3/22/2023 14:00,14,65.9,993.8,13.2,7.7,205,point,,,,,,,
3/22/2023 15:00,14.2,67.9,993.4,13.4,8.3,218,point,,,,,,,
3/22/2023 16:00,13.3,70.3,993.5,12.7,8.1,187,point,,,,,,,
3/22/2023 17:00,12.7,70.3,992.9,12.1,7.4,167,point,,,,,,,
3/22/2023 18:00,11.7,72.7,993.1,11.3,7,129,point,,,,,,,
3/22/2023 19:00,10.8,80.2,992.7,10.5,7.5,99,point,,,,,,,
3/22/2023 20:00,10.9,81.8,991.7,10.8,7.9,117,point,,,,,,,
3/22/2023 21:00,11.2,75.9,991.4,10.9,7.1,130,point,,,,,,,
3/22/2023 22:00,10.7,78.5,990.6,10.4,7.1,117,point,,,,,,,
3/22/2023 23:00,10.7,78.1,990,10.5,7.1,126,point,,,,,,,
3/23/2023 0:00,8.1,93.5,986.5,8.3,7.1,67,point,,,,,,,
3/23/2023 1:00,7.3,94.8,982.4,7.5,6.5,79,point,,,,,,,
3/23/2023 2:00,7.1,95.2,982.8,7.3,6.4,67,point,,,,,,,
3/23/2023 3:00,6.9,95.3,981.2,7.1,6.2,77,point,,,,,,,
3/23/2023 4:00,6.9,95.3,981.1,7,6.2,76,point,,,,,,,
3/23/2023 5:00,6.7,95.4,980.8,6.9,6,72,point,,,,,,,
3/23/2023 6:00,6.4,95.6,979.4,6.6,5.8,75,point,,,,,,,
3/23/2023 7:00,8,95.5,984.2,8.1,7.3,87,point,,,,,,,
3/23/2023 8:00,10.1,92.2,998.4,10.3,8.9,20,point,,,,,,,
3/23/2023 9:00,11.1,90.2,1004.9,11.3,9.6,-6,point,,,,,,,
3/23/2023 10:00,12.7,88.9,1010.6,12.8,10.9,-4,point,,,,,,,
3/23/2023 11:00,13.4,82.7,1011.8,13.4,10.6,8,point,,,,,,,
3/23/2023 12:00,11.4,90.4,999.2,11.5,9.9,61,point,,,,,,,
3/23/2023 13:00,13.7,67.5,1012.2,13.1,7.8,6,point,,,,,,,
3/23/2023 14:00,14.2,64.3,1011.5,13.3,7.6,29,point,,,,,,,
3/23/2023 15:00,14.2,58.3,1011.9,13,6.1,21,point,,,,,,,
3/23/2023 16:00,13.4,63.5,1007.1,12.5,6.6,42,point,,,,,,,
3/23/2023 17:00,10.1,91.8,991.4,10.2,8.8,91,point,,,,,,,
3/23/2023 18:00,10.2,94,990.4,10.4,9.3,108,point,,,,,,,
3/23/2023 19:00,10,94.5,989.3,10.2,9.1,113,point,,,,,,,
3/23/2023 20:00,9.6,95,988.3,9.9,8.9,110,point,,,,,,,
3/23/2023 21:00,9.9,95.1,989.8,10.2,9.2,105,point,,,,,,,
3/23/2023 22:00,8.3,95.2,983.2,8.5,7.6,110,point,,,,,,,
3/23/2023 23:00,7.4,95.5,978.8,7.6,6.7,121,point,,,,,,,
3/24/2023 0:00,8,95.7,981.4,8.1,7.3,117,point,,,,,,,
3/24/2023 1:00,8.6,95.7,982,8.8,7.9,135,point,,,,,,,
3/24/2023 2:00,8.2,95.8,981.9,8.5,7.6,121,point,,,,,,,
3/24/2023 3:00,7.8,96,979.4,8,7.2,131,point,,,,,,,
3/24/2023 4:00,6.9,96,976.5,7,6.2,124,point,,,,,,,
3/24/2023 5:00,6,95.9,972.6,6.1,5.4,131,point,,,,,,,
3/24/2023 6:00,6.5,95.9,975.4,6.6,5.8,121,point,,,,,,,
3/24/2023 7:00,7.4,95.3,978.2,7.6,6.7,128,point,,,,,,,
3/24/2023 8:00,8.8,79.4,991.7,8.7,5.5,33,point,,,,,,,
3/24/2023 9:00,10.7,66.8,998.6,10,4.7,27,point,,,,,,,
3/24/2023 10:00,11.9,59.6,1005.6,11,4.4,1,point,,,,,,,
3/24/2023 11:00,13.2,54.5,992.9,12,4.2,177,point,,,,,,,
3/24/2023 12:00,13,51.4,992.7,11.7,3.2,172,point,,,,,,,
3/24/2023 13:00,14,52,992,12.6,4.3,217,point,,,,,,,
3/24/2023 14:00,12.9,68.5,991.2,12.3,7.2,194,point,,,,,,,
3/24/2023 15:00,13.1,49.2,991.5,11.8,2.7,188,point,,,,,,,
3/24/2023 16:00,11.6,66.2,991.6,10.9,5.5,135,point,,,,,,,
3/24/2023 17:00,10.3,70.5,991.2,9.9,5.2,93,point,,,,,,,
3/24/2023 18:00,9.7,73.1,991.5,9.3,5.1,67,point,,,,,,,
3/24/2023 19:00,8.7,76.9,992,8.5,4.9,26,point,,,,,,,
3/24/2023 20:00,8.2,79.3,992.1,8.1,4.9,7,point,,,,,,,
3/24/2023 21:00,7.7,81.6,991.9,7.5,4.7,-12,point,,,,,,,
3/24/2023 22:00,7.6,82.8,992.3,7.5,4.8,-19,point,,,,,,,
3/24/2023 23:00,8,82.3,992.2,7.9,5.2,0,point,,,,,,,
3/25/2023 0:00,7.7,81.1,992.1,7.5,4.6,-14,point,,,,,,,
3/25/2023 1:00,7.9,78.1,992.3,7.6,4.3,-9,point,,,,,,,
3/25/2023 2:00,7.9,75.8,991.8,7.7,3.9,-3,point,,,,,,,
3/25/2023 3:00,7.5,79.7,991.8,7.3,4.2,-19,point,,,,,,,
3/25/2023 4:00,7.6,79.8,992.3,7.4,4.3,-20,point,,,,,,,
3/25/2023 5:00,8.5,77.4,992.7,8.2,4.7,8,point,,,,,,,
3/25/2023 6:00,8.5,78.3,993.2,8.3,5,6,point,,,,,,,
3/25/2023 7:00,9.3,76.6,994.1,8.9,5.4,25,point,,,,,,,
3/25/2023 8:00,9.4,79.3,995,9.1,6,20,point,,,,,,,
3/25/2023 9:00,10.1,69.2,995.6,9.6,4.7,38,point,,,,,,,
3/25/2023 10:00,10.5,65,996.6,9.9,4.2,41,point,,,,,,,
3/25/2023 11:00,11.9,60.1,997.4,11,4.4,83,point,,,,,,,
3/25/2023 12:00,11.6,58.6,998.2,10.7,3.8,66,point,,,,,,,
3/25/2023 13:00,12.1,53.4,998.5,10.9,2.9,76,point,,,,,,,
3/25/2023 14:00,14.5,45.5,998.1,12.8,2.9,167,point,,,,,,,
3/25/2023 15:00,13.7,46.8,999.2,12.2,2.6,128,point,,,,,,,
3/25/2023 16:00,14.1,55.9,999.2,12.9,5.4,149,point,,,,,,,
3/25/2023 17:00,13.2,57.3,999.8,12.1,5,109,point,,,,,,,
3/25/2023 18:00,6.5,79.8,1000.4,6.3,3.2,-150,point,,,,,,,
3/25/2023 19:00,7.2,82,1000.4,7.1,4.3,-119,point,,,,,,,
3/25/2023 20:00,4.8,87.2,1000.6,4.7,2.8,-215,point,,,,,,,
3/25/2023 21:00,6.9,85.5,1000.5,6.8,4.6,-132,point,,,,,,,
3/25/2023 22:00,5.1,85.5,1000.1,5,2.8,-199,point,,,,,,,
3/25/2023 23:00,4.9,88.6,999.7,4.8,3.1,-202,point,,,,,,,
3/26/2023 0:00,4.3,89.3,999,4.3,2.7,-217,point,,,,,,,
3/26/2023 2:00,5.1,90.2,998.2,5.1,3.6,-178,point,,,,,,,
3/26/2023 3:00,5.1,91,996.3,5.2,3.8,-156,point,,,,,,,
3/26/2023 4:00,6.3,91.1,996.1,6.4,5,-106,point,,,,,,,
3/26/2023 5:00,5.8,91.5,995.8,5.9,4.6,-122,point,,,,,,,
3/26/2023 6:00,6.6,92.1,995.9,6.7,5.4,-92,point,,,,,,,
3/26/2023 7:00,6.7,92.4,996.4,6.8,5.6,-93,point,,,,,,,
3/26/2023 8:00,7.3,92.3,997.2,7.4,6.2,-76,point,,,,,,,
3/26/2023 9:00,6.3,90.6,998.4,6.4,4.9,-129,point,,,,,,,
3/26/2023 10:00,6.5,85.8,999.7,6.5,4.3,-136,point,,,,,,,
3/26/2023 11:00,7.5,79.7,1001,7.4,4.2,-114,point,,,,,,,
3/26/2023 12:00,7.9,76.5,1002.3,7.7,4.1,-113,point,,,,,,,
3/26/2023 13:00,8.1,69.3,1003.3,7.6,2.8,-121,point,,,,,,,
3/26/2023 14:00,7.9,67.9,1004.5,7.5,2.4,-140,point,,,,,,,
3/26/2023 15:00,7.7,59.8,1005.6,7.1,0.4,-163,point,,,,,,,
3/26/2023 16:00,6.3,72.2,1006.8,5.9,1.6,-227,point,,,,,,,
3/26/2023 17:00,6,71.6,1008.1,5.8,1.3,-250,point,,,,,,,
3/26/2023 18:00,5.8,71.4,1009.4,5.6,1,-273,point,,,,,,,
3/26/2023 19:00,4.7,79.1,1010.6,4.6,1.4,-324,point,,,,,,,
3/26/2023 20:00,3.1,81.4,1011.3,3,0.3,-395,point,,,,,,,
3/26/2023 21:00,3.6,85.4,1012.4,3.5,1.4,-388,point,,,,,,,
3/26/2023 22:00,3.5,84.6,1013.4,3.5,1.2,-398,point,,,,,,,
3/26/2023 23:00,2.2,86.2,1014,2.2,0.2,-457,point,,,,,,,
3/27/2023 0:00,1.8,86.3,1014.8,1.7,-0.3,-485,point,,,,,,,
3/27/2023 1:00,1.2,86,1015.3,1.2,-0.9,-512,point,,,,,,,
3/27/2023 2:00,1,87.7,1016.1,1,-0.8,-526,point,,,,,,,
3/27/2023 3:00,-0.5,89.8,1016.4,-0.4,-1.9,-589,point,,,,,,,
3/27/2023 4:00,0.7,91.6,1017.2,0.7,-0.5,-549,point,,,,,,,
3/27/2023 5:00,1.1,89.2,1017.7,1.1,-0.5,-540,point,,,,,,,
3/27/2023 6:00,1.4,88.4,1018.6,1.4,-0.3,-536,point,,,,,,,
3/27/2023 7:00,2.2,86.1,1019.1,2.2,0.1,-510,point,,,,,,,
3/27/2023 8:00,6.1,59.9,1019.9,5.6,-1,-372,point,,,,,,,
3/27/2023 9:00,6.7,48.6,1020,5.9,-3.4,-357,point,,,,,,,
3/27/2023 10:00,8,45.2,1020.6,7.1,-3.1,-313,point,,,,,,,
3/27/2023 11:00,7.5,36.5,1021.1,6.4,-6.4,-340,point,,,,,,,
3/27/2023 12:00,9.4,37.5,1020.8,8.1,-4.3,-263,point,,,,,,,
3/27/2023 13:00,8.8,35,1021.1,7.5,-5.8,-292,point,,,,,,,
3/27/2023 14:00,11.5,38.5,1020.9,9.9,-2.1,-184,point,,,,,,,
3/27/2023 15:00,10.7,35.5,1021.2,9.2,-4,-220,point,,,,,,,
3/27/2023 16:00,9.6,33.2,1021.1,8.2,-5.8,-262,point,,,,,,,
3/27/2023 17:00,7.9,43.4,1021,6.9,-3.8,-322,point,,,,,,,
3/27/2023 18:00,2.8,70.8,1020.6,2.5,-2,-508,point,,,,,,,
3/27/2023 19:00,-0.1,81.9,1020.7,-0.1,-2.8,-621,point,,,,,,,
3/27/2023 20:00,-1.2,85.3,1020.4,-1.1,-3.3,-662,point,,,,,,,
3/27/2023 21:00,-0.9,87.7,1020.4,-0.9,-2.7,-651,point,,,,,,,
3/27/2023 22:00,2.8,80.2,1020.3,2.6,-0.3,-503,point,,,,,,,
3/27/2023 23:00,3.4,77.5,1019.8,3.2,-0.2,-474,point,,,,,,,
3/28/2023 0:00,2.9,78.3,1019.8,2.8,-0.5,-493,point,,,,,,,
3/28/2023 1:00,3,78.9,1019.2,2.9,-0.2,-481,point,,,,,,,
3/28/2023 2:00,3,77.7,1018.7,2.9,-0.4,-476,point,,,,,,,
3/28/2023 3:00,2.9,78.4,1018,2.7,-0.5,-476,point,,,,,,,
3/28/2023 4:00,3.5,76.3,1017.3,3.4,-0.2,-443,point,,,,,,,
3/28/2023 5:00,4.3,74.7,1016.8,4,0.2,-408,point,,,,,,,
3/28/2023 6:00,5.1,73.8,1016.7,4.9,0.8,-374,point,,,,,,,
3/28/2023 7:00,5.8,68.2,1015.8,5.5,0.4,-338,point,,,,,,,
3/28/2023 8:00,4.6,89.2,1015.6,4.5,3,-379,point,,,,,,,
3/28/2023 9:00,5,93.7,1015,5,4.1,-355,point,,,,,,,
3/28/2023 10:00,6.4,94.3,1014.3,6.6,5.5,-291,point,,,,,,,
3/28/2023 11:00,6.9,94.5,1014,7.1,6.1,-266,point,,,,,,,
3/28/2023 12:00,6.9,94.9,1014,7,6.1,-269,point,,,,,,,
3/28/2023 13:00,6.7,95.2,1014.1,6.9,6,-275,point,,,,,,,
3/28/2023 14:00,6.3,95.4,1012.1,6.4,5.6,-273,point,,,,,,,
3/28/2023 15:00,5.8,95.5,1011.7,5.9,5.2,-288,point,,,,,,,
3/28/2023 16:00,5.7,95.6,1009.9,5.8,5.1,-272,point,,,,,,,
3/28/2023 17:00,6.1,95.8,1008.9,6.3,5.5,-245,point,,,,,,,
3/28/2023 18:00,6.1,95.7,1008.8,6.3,5.5,-244,point,,,,,,,
3/28/2023 19:00,6.2,93.3,1008.6,6.2,5.2,-241,point,,,,,,,
3/28/2023 20:00,6.8,94,1008.6,7,5.9,-215,point,,,,,,,
3/28/2023 21:00,7.3,94.3,1008.8,7.5,6.5,-197,point,,,,,,,
3/28/2023 22:00,7.4,94.4,1008.4,7.5,6.5,-190,point,,,,,,,
3/28/2023 23:00,7.6,93.8,1008.4,7.8,6.7,-182,point,,,,,,,
3/29/2023 0:00,7.9,93.9,1007.3,8,7,-160,point,,,,,,,
3/29/2023 1:00,8,94.5,1007.4,8.2,7.2,-154,point,,,,,,,
3/29/2023 2:00,8.1,95,1007.1,8.2,7.3,-150,point,,,,,,,
3/29/2023 3:00,8,95.4,1006.6,8.1,7.3,-148,point,,,,,,,
3/29/2023 4:00,8.3,95.6,1006.6,8.4,7.6,-136,point,,,,,,,
3/29/2023 5:00,8.3,95.7,1006.2,8.6,7.7,-130,point,,,,,,,
3/29/2023 6:00,8.4,95.7,1006.5,8.7,7.8,-130,point,,,,,,,
3/29/2023 7:00,9.1,94.9,1006.7,9.2,8.3,-106,point,,,,,,,
3/29/2023 8:00,10.1,92.4,1006.4,10.3,9,-61,point,,,,,,,
3/29/2023 9:00,10.8,84.7,1005.9,10.8,8.3,-33,point,,,,,,,
3/29/2023 10:00,11.4,81,1004.9,11.2,8.3,-1,point,,,,,,,
3/29/2023 11:00,11.6,90,1004.4,11.8,10,17,point,,,,,,,
3/29/2023 12:00,11.8,91.3,1003.5,12,10.4,34,point,,,,,,,
3/29/2023 13:00,12.3,87.9,1002.9,12.4,10.4,60,point,,,,,,,
3/29/2023 14:00,14,78.6,1001.9,13.6,10.3,128,point,,,,,,,
3/29/2023 15:00,14,77.4,1001,13.6,10.1,138,point,,,,,,,
3/29/2023 16:00,13.7,79.3,1000.4,13.4,10.2,134,point,,,,,,,
3/29/2023 17:00,12.7,90.4,999.9,12.9,11.2,107,point,,,,,,,
3/29/2023 18:00,12.9,80.9,999,12.7,9.7,118,point,,,,,,,
3/29/2023 19:00,12.4,82.4,998.8,12.3,9.5,102,point,,,,,,,
3/29/2023 20:00,11,94.4,997.9,11.2,10.1,60,point,,,,,,,
3/29/2023 21:00,11.1,94.9,999.2,11.4,10.4,55,point,,,,,,,
3/29/2023 22:00,11.1,95.2,999.1,11.4,10.4,56,point,,,,,,,
3/29/2023 23:00,11.2,95.3,996.5,11.4,10.5,85,point,,,,,,,
3/30/2023 0:00,11.3,95.5,996,11.6,10.7,96,point,,,,,,,
3/30/2023 1:00,11.3,95.6,995.4,11.5,10.6,101,point,,,,,,,
3/30/2023 2:00,11.3,95.2,995.5,11.6,10.6,99,point,,,,,,,
3/30/2023 3:00,10.4,94.7,995.1,10.6,9.6,67,point,,,,,,,
3/30/2023 4:00,10.9,94.8,995.9,11.2,10.1,81,point,,,,,,,
3/30/2023 5:00,9.8,94.7,992.8,10.1,9,68,point,,,,,,,
3/30/2023 6:00,9.6,93.1,993.4,9.7,8.5,53,point,,,,,,,
3/30/2023 7:00,10.9,92.4,998,11.1,9.7,56,point,,,,,,,
3/30/2023 8:00,11.6,82.6,997.8,11.6,8.7,81,point,,,,,,,
3/30/2023 9:00,12.7,67.7,998.3,12,6.9,110,point,,,,,,,
3/30/2023 10:00,13.8,65.6,998.6,13,7.5,151,point,,,,,,,
3/30/2023 12:00,14.2,63.4,998.1,13.2,7.3,167,point,,,,,,,
3/30/2023 13:00,15.8,57,998.2,14.4,7.3,224,point,,,,,,,
3/30/2023 14:00,15.6,57.1,998.1,14.3,7.1,217,point,,,,,,,
3/30/2023 15:00,15.9,60.2,998.2,14.7,8.2,229,point,,,,,,,
3/30/2023 16:00,15.6,56.3,997.7,14.3,6.9,220,point,,,,,,,
3/30/2023 17:00,14.2,67.8,998.1,13.4,8.3,171,point,,,,,,,
3/30/2023 18:00,14.3,74.4,997.6,13.9,9.9,186,point,,,,,,,
3/30/2023 19:00,12.5,77.8,997.5,12.1,8.7,116,point,,,,,,,
3/30/2023 20:00,11.9,78.4,997.3,11.7,8.3,96,point,,,,,,,
3/30/2023 21:00,11.3,78.2,996.8,11,7.6,75,point,,,,,,,
3/30/2023 22:00,10.8,79.1,995.7,10.5,7.3,67,point,,,,,,,
3/30/2023 23:00,10.4,81.1,994.2,10.3,7.4,72,point,,,,,,,
3/31/2023 0:00,9.9,92.2,992.8,10.1,8.7,72,point,,,,,,,
3/31/2023 1:00,9.5,93.6,991.7,9.7,8.5,68,point,,,,,,,
3/31/2023 2:00,9.4,94.1,990.6,9.6,8.5,74,point,,,,,,,
3/31/2023 3:00,9.3,94.4,987.6,9.6,8.5,104,point,,,,,,,
3/31/2023 4:00,9.5,94.6,985.2,9.7,8.7,136,point,,,,,,,
3/31/2023 5:00,9.6,94.8,983.5,9.8,8.8,157,point,,,,,,,
3/31/2023 6:00,9.6,94.8,982.2,9.8,8.8,170,point,,,,,,,
3/31/2023 7:00,9.2,94.8,981.7,9.5,8.4,163,point,,,,,,,
3/31/2023 8:00,9.7,94.9,980.1,10,9,200,point,,,,,,,
3/31/2023 9:00,9.5,95,979.6,9.7,8.7,195,point,,,,,,,
3/31/2023 10:00,10,95.1,981.8,10.3,9.3,194,point,,,,,,,
3/31/2023 11:00,10.4,95.1,981.1,10.7,9.7,216,point,,,,,,,
3/31/2023 12:00,10.6,95.2,977.9,10.8,9.8,257,point,,,,,,,
3/31/2023 13:00,10.6,95.1,978.1,10.8,9.8,254,point,,,,,,,
3/31/2023 14:00,12.8,95.5,978.9,13.2,12.1,335,point,,,,,,,
3/31/2023 15:00,16.6,95.5,979.2,17,15.9,484,point,,,,,,,
3/31/2023 16:00,14,95.7,980.5,14.4,13.3,366,point,,,,,,,
3/31/2023 17:00,12.3,95.7,981.4,12.6,11.6,287,point,,,,,,,
3/31/2023 18:00,11.6,95.8,982.9,11.9,10.9,242,point,,,,,,,
3/31/2023 19:00,10.4,96,984.4,10.6,9.8,180,point,,,,,,,
3/31/2023 20:00,9.4,96,985.9,9.7,8.8,126,point,,,,,,,
3/31/2023 21:00,8.7,95.9,987.1,9,8.1,86,point,,,,,,,
3/31/2023 22:00,8.9,95.8,988.2,9.1,8.2,80,point,,,,,,,
3/31/2023 23:00,8.7,95.8,989.5,8.9,8,58,point,,,,,,,
4/1/2023 0:00,8.6,95.8,990.6,8.9,8,44,point,,,,,,,
4/1/2023 1:00,8,95.8,991.7,8.3,7.4,9,point,,,,,,,
4/1/2023 2:00,7.7,95.8,992.4,7.8,7.1,-10,point,,,,,,,
4/1/2023 3:00,7.4,95.9,993.2,7.5,6.8,-32,point,,,,,,,
4/1/2023 4:00,7,96,993.7,7.2,6.5,-49,point,,,,,,,
4/1/2023 5:00,7.1,96,994.4,7.3,6.5,-54,point,,,,,,,
4/1/2023 6:00,7,96,995,7.2,6.4,-65,point,,,,,,,
4/1/2023 7:00,6.9,96.1,996.1,7.1,6.3,-79,point,,,,,,,
4/1/2023 8:00,7.1,96.2,996.7,7.2,6.5,-80,point,,,,,,,
4/1/2023 9:00,7.1,96.3,997.4,7.3,6.6,-86,point,,,,,,,
4/1/2023 10:00,7.3,96.3,998.1,7.4,6.7,-86,point,,,,,,,
4/1/2023 11:00,7.5,96.3,999,7.6,6.9,-88,point,,,,,,,
4/1/2023 12:00,7.6,96.3,999.8,7.8,7.1,-90,point,,,,,,,
4/1/2023 13:00,8.1,96.1,1000.5,8.3,7.5,-80,point,,,,,,,
